neighborhood_id,date,total_kwh
9,2025-03-15,4647.82
9,2025-03-16,4417.23
9,2025-03-17,4923.91
9,2025-03-18,5092.45
9,2025-03-19,4965.58
9,2025-03-20,4752.6
9,2025-03-21,4911.52
9,2025-03-22,4912.68
9,2025-03-23,4934.8
9,2025-03-24,4403.01
9,2025-03-25,4943.17
9,2025-03-26,4696.98
9,2025-03-27,5276.0
9,2025-03-28,4924.0
9,2025-03-29,5199.3
9,2025-03-30,4756.96
9,2025-03-31,4771.8
9,2025-04-01,5458.82
9,2025-04-02,5046.37
9,2025-04-03,4597.37
9,2025-04-04,5225.6
9,2025-04-05,4667.09
9,2025-04-06,4962.15
9,2025-04-07,5588.91
9,2025-04-08,4313.61
9,2025-04-09,4801.12
9,2025-04-10,5026.49
9,2025-04-11,5162.76
9,2025-04-12,4379.63
9,2025-04-13,4262.46
9,2025-04-14,5280.05
9,2025-04-15,4573.09
9,2025-04-16,4553.28
9,2025-04-17,5445.77
9,2025-04-18,4867.54
9,2025-04-19,4865.41
9,2025-04-20,4761.51
9,2025-04-21,4353.27
9,2025-04-22,5080.92
9,2025-04-23,4972.32
9,2025-04-24,4873.5
9,2025-04-25,4757.65
9,2025-04-26,4683.64
9,2025-04-27,5138.58
9,2025-04-28,4727.87
9,2025-04-29,4750.12
9,2025-04-30,4969.08
9,2025-05-01,4838.33
9,2025-05-02,5375.26
9,2025-05-03,4074.41
9,2025-05-04,4847.68
9,2025-05-05,4458.52
9,2025-05-06,4360.72
9,2025-05-07,4534.72
9,2025-05-08,4717.8
9,2025-05-09,4724.59
9,2025-05-10,4109.64
9,2025-05-11,4465.1
9,2025-05-12,4761.39
9,2025-05-13,4319.98
9,2025-05-14,4221.6
9,2025-05-15,3789.25
9,2025-05-16,4367.71
9,2025-05-17,4177.7
9,2025-05-18,4227.82
9,2025-05-19,4477.52
9,2025-05-20,4345.8
9,2025-05-21,4127.72
9,2025-05-22,3771.42
9,2025-05-23,4636.58
9,2025-05-24,4786.0
9,2025-05-25,4358.12
9,2025-05-26,4392.24
9,2025-05-27,4475.17
9,2025-05-28,5023.87
9,2025-05-29,3888.98
9,2025-05-30,4285.69
9,2025-05-31,3809.84
9,2025-06-01,4531.88
9,2025-06-02,4339.21
9,2025-06-03,4446.22
9,2025-06-04,4413.84
9,2025-06-05,4689.97
9,2025-06-06,4516.98
9,2025-06-07,4602.13
9,2025-06-08,3933.6
9,2025-06-09,4693.78
9,2025-06-10,4022.57
9,2025-06-11,4027.44
9,2025-06-12,4329.82
9,2025-06-13,4324.17
9,2025-06-14,3845.61
9,2025-06-15,4132.21
9,2025-06-16,4671.21
9,2025-06-17,3669.64
9,2025-06-18,4633.96
9,2025-06-19,4045.77
9,2025-06-20,3340.67
9,2025-06-21,3645.24
9,2025-06-22,3762.06
9,2025-06-23,3857.07
9,2025-06-24,4009.26
9,2025-06-25,3155.65
9,2025-06-26,4069.75
9,2025-06-27,3656.08
9,2025-06-28,4418.75
9,2025-06-29,3874.07
9,2025-06-30,4240.3
9,2025-07-01,4274.86
9,2025-07-02,4248.12
9,2025-07-03,3716.16
9,2025-07-04,3696.17
9,2025-07-05,3789.53
9,2025-07-06,4037.78
9,2025-07-07,3669.17
9,2025-07-08,3772.4
9,2025-07-09,3875.04
9,2025-07-10,3502.07
9,2025-07-11,3467.64
9,2025-07-12,3694.78
9,2025-07-13,3717.93
9,2025-07-14,3837.88
9,2025-07-15,3891.19
9,2025-07-16,3353.09
9,2025-07-17,3422.25
9,2025-07-18,3360.82
9,2025-07-19,4037.55
9,2025-07-20,3576.82
9,2025-07-21,3600.22
9,2025-07-22,3596.23
9,2025-07-23,3359.84
9,2025-07-24,3992.21
9,2025-07-25,3648.74
9,2025-07-26,3528.23
9,2025-07-27,3192.09
9,2025-07-28,3162.38
9,2025-07-29,3385.54
9,2025-07-30,3262.77
9,2025-07-31,3147.56
9,2025-08-01,3325.01
9,2025-08-02,3353.03
9,2025-08-03,3436.19
9,2025-08-04,3246.96
9,2025-08-05,3097.61
9,2025-08-06,3094.06
9,2025-08-07,3665.61
9,2025-08-08,2994.47
9,2025-08-09,3410.51
9,2025-08-10,3438.09
9,2025-08-11,3255.85
9,2025-08-12,3737.92
9,2025-08-13,3392.93
9,2025-08-14,3728.49
9,2025-08-15,3068.42
9,2025-08-16,3061.28
9,2025-08-17,3348.42
9,2025-08-18,3134.08
9,2025-08-19,3619.55
9,2025-08-20,3264.95
9,2025-08-21,2902.26
9,2025-08-22,2717.46
9,2025-08-23,3125.56
9,2025-08-24,3112.39
9,2025-08-25,3202.9
9,2025-08-26,3416.08
9,2025-08-27,3372.64
9,2025-08-28,2951.71
9,2025-08-29,2766.33
9,2025-08-30,2772.87
9,2025-08-31,2886.95
9,2025-09-01,2969.42
9,2025-09-02,3125.27
9,2025-09-03,2847.75
9,2025-09-04,3102.95
9,2025-09-05,3114.96
9,2025-09-06,3054.58
9,2025-09-07,2740.85
9,2025-09-08,3118.58
9,2025-09-09,3498.96
9,2025-09-10,3052.15
9,2025-09-11,2281.53
9,2025-09-12,3277.5
9,2025-09-13,2808.75
9,2025-09-14,3509.37
9,2025-09-15,2993.57
9,2025-09-16,2562.21
9,2025-09-17,2468.55
9,2025-09-18,3316.63
9,2025-09-19,3210.01
9,2025-09-20,3470.14
9,2025-09-21,2944.92
9,2025-09-22,2926.11
9,2025-09-23,2846.83
9,2025-09-24,2779.84
9,2025-09-25,2840.22
9,2025-09-26,2981.46
9,2025-09-27,2731.22
9,2025-09-28,2536.75
9,2025-09-29,2964.23
9,2025-09-30,2723.38
9,2025-10-01,2167.55
9,2025-10-02,3055.04
9,2025-10-03,2666.56
9,2025-10-04,3081.37
9,2025-10-05,3076.6
9,2025-10-06,2994.75
9,2025-10-07,3514.87
9,2025-10-08,2898.97
9,2025-10-09,2866.26
9,2025-10-10,3096.08
9,2025-10-11,2925.01
9,2025-10-12,3213.87
9,2025-10-13,2645.11
9,2025-10-14,2652.06
9,2025-10-15,3131.75
9,2025-10-16,2679.55
9,2025-10-17,3103.31
9,2025-10-18,3051.33
9,2025-10-19,2803.46
9,2025-10-20,3060.77
9,2025-10-21,2684.55
9,2025-10-22,2745.63
9,2025-10-23,2933.49
9,2025-10-24,3015.29
9,2025-10-25,2929.83
9,2025-10-26,3113.72
9,2025-10-27,3110.13
9,2025-10-28,3393.52
9,2025-10-29,3007.94
9,2025-10-30,3329.16
9,2025-10-31,3271.15
9,2025-11-01,3615.6
9,2025-11-02,3032.25
9,2025-11-03,2968.85
9,2025-11-04,3391.15
9,2025-11-05,3185.64
9,2025-11-06,3417.64
9,2025-11-07,3287.81
9,2025-11-08,2593.67
9,2025-11-09,3223.8
9,2025-11-10,3218.14
9,2025-11-11,3184.13
9,2025-11-12,3127.96
9,2025-11-13,2768.38
9,2025-11-14,3406.38
9,2025-11-15,3290.76
9,2025-11-16,3489.61
9,2025-11-17,2822.57
9,2025-11-18,3361.98
9,2025-11-19,3182.31
9,2025-11-20,3293.14
9,2025-11-21,3210.02
9,2025-11-22,3423.94
9,2025-11-23,3251.37
9,2025-11-24,3029.19
9,2025-11-25,3343.9
9,2025-11-26,3277.39
9,2025-11-27,3325.93
9,2025-11-28,2504.74
9,2025-11-29,3560.64
9,2025-11-30,3305.13
9,2025-12-01,3037.64
9,2025-12-02,3671.76
9,2025-12-03,3608.88
9,2025-12-04,3358.56
9,2025-12-05,3144.54
9,2025-12-06,3528.43
9,2025-12-07,3528.49
9,2025-12-08,3768.9
9,2025-12-09,3399.7
9,2025-12-10,3878.81
9,2025-12-11,3402.33
9,2025-12-12,3187.21
9,2025-12-13,3262.65
9,2025-12-14,3585.57
9,2025-12-15,3600.63
9,2025-12-16,3731.07
9,2025-12-17,3625.5
9,2025-12-18,3954.97
9,2025-12-19,3607.55
9,2025-12-20,3109.87
9,2025-12-21,3681.36
9,2025-12-22,3134.44
9,2025-12-23,3831.88
9,2025-12-24,4085.66
9,2025-12-25,3485.18
9,2025-12-26,4231.67
9,2025-12-27,4074.47
9,2025-12-28,4203.87
9,2025-12-29,3908.99
9,2025-12-30,3560.22
9,2025-12-31,4126.77
10,2025-01-01,6172.8
10,2025-01-02,6880.16
10,2025-01-03,7128.35
10,2025-01-04,6184.23
10,2025-01-05,7163.46
10,2025-01-06,7404.21
10,2025-01-07,6644.3
10,2025-01-08,6296.87
10,2025-01-09,6332.4
10,2025-01-10,7417.01
10,2025-01-11,8230.78
10,2025-01-12,6268.95
10,2025-01-13,6252.21
10,2025-01-14,7363.47
10,2025-01-15,6469.9
10,2025-01-16,7475.39
10,2025-01-17,7197.56
10,2025-01-18,6952.71
10,2025-01-19,7239.63
10,2025-01-20,7232.83
10,2025-01-21,6944.49
10,2025-01-22,6078.3
10,2025-01-23,7199.48
10,2025-01-24,8020.44
10,2025-01-25,6229.47
10,2025-01-26,6620.77
10,2025-01-27,7446.32
10,2025-01-28,7247.87
10,2025-01-29,7488.95
10,2025-01-30,6868.1
10,2025-01-31,7978.38
10,2025-02-01,7351.22
10,2025-02-02,7757.39
10,2025-02-03,7560.26
10,2025-02-04,7498.65
10,2025-02-05,7789.99
10,2025-02-06,7551.91
10,2025-02-07,6752.88
10,2025-02-08,8137.04
10,2025-02-09,7999.3
10,2025-02-10,6260.54
10,2025-02-11,7155.89
10,2025-02-12,8203.65
10,2025-02-13,6483.26
10,2025-02-14,8188.2
10,2025-02-15,7547.4
10,2025-02-16,8474.09
10,2025-02-17,7672.23
10,2025-02-18,7247.72
10,2025-02-19,7900.87
10,2025-02-20,7710.45
10,2025-02-21,7244.73
10,2025-02-22,9142.98
10,2025-02-23,7177.67
10,2025-02-24,6399.72
10,2025-02-25,8804.68
10,2025-02-26,7466.22
10,2025-02-27,7661.28
10,2025-02-28,7637.81
10,2025-03-01,7518.87
10,2025-03-02,7408.65
10,2025-03-03,7276.03
10,2025-03-04,7961.27
10,2025-03-05,7678.39
10,2025-03-06,8410.67
10,2025-03-07,8266.13
10,2025-03-08,7379.35
10,2025-03-09,8051.65
10,2025-03-10,7726.27
10,2025-03-11,7369.15
10,2025-03-12,8456.39
10,2025-03-13,7946.26
10,2025-03-14,7771.54
10,2025-03-15,7491.87
10,2025-03-16,7388.69
10,2025-03-17,9340.85
10,2025-03-18,8281.79
10,2025-03-19,7368.5
10,2025-03-20,8265.84
10,2025-03-21,8772.84
10,2025-03-22,8199.91
10,2025-03-23,8986.61
10,2025-03-24,7101.39
10,2025-03-25,6814.23
10,2025-03-26,8278.21
10,2025-03-27,8291.89
10,2025-03-28,5947.15
10,2025-03-29,7712.54
10,2025-03-30,7464.13
10,2025-03-31,7216.34
10,2025-04-01,7464.57
10,2025-04-02,8508.93
10,2025-04-03,7460.66
10,2025-04-04,7482.38
10,2025-04-05,7068.44
10,2025-04-06,8942.58
10,2025-04-07,8398.62
10,2025-04-08,6496.07
10,2025-04-09,7473.54
10,2025-04-10,8450.2
10,2025-04-11,8934.14
10,2025-04-12,8643.81
10,2025-04-13,7863.79
10,2025-04-14,6838.93
10,2025-04-15,8645.6
10,2025-04-16,7884.71
10,2025-04-17,8114.21
10,2025-04-18,7948.06
10,2025-04-19,7181.3
10,2025-04-20,8281.08
10,2025-04-21,8183.58
10,2025-04-22,7755.37
10,2025-04-23,8321.54
10,2025-04-24,7128.92
10,2025-04-25,7826.72
10,2025-04-26,8004.66
10,2025-04-27,6869.52
10,2025-04-28,7928.47
10,2025-04-29,8419.4
10,2025-04-30,7747.39
10,2025-05-01,7905.3
10,2025-05-02,8269.45
10,2025-05-03,7654.45
10,2025-05-04,7697.35
10,2025-05-05,7129.57
10,2025-05-06,7845.93
10,2025-05-07,7629.76
10,2025-05-08,8136.21
10,2025-05-09,8159.43
10,2025-05-10,8283.89
10,2025-05-11,7457.57
10,2025-05-12,6405.61
10,2025-05-13,8197.43
10,2025-05-14,7986.34
10,2025-05-15,7310.07
10,2025-05-16,8023.61
10,2025-05-17,6775.17
10,2025-05-18,8273.58
10,2025-05-19,7420.14
10,2025-05-20,7099.09
10,2025-05-21,7205.52
10,2025-05-22,7421.65
10,2025-05-23,7533.16
10,2025-05-24,7547.85
10,2025-05-25,7239.26
10,2025-05-26,7594.47
10,2025-05-27,7457.19
10,2025-05-28,7044.6
10,2025-05-29,6933.51
10,2025-05-30,7742.47
10,2025-05-31,7668.28
10,2025-06-01,7369.28
10,2025-06-02,7852.26
10,2025-06-03,6143.92
10,2025-06-04,6934.88
10,2025-06-05,6568.47
10,2025-06-06,8515.0
10,2025-06-07,7597.95
10,2025-06-08,7117.11
10,2025-06-09,7584.99
10,2025-06-10,7746.03
10,2025-06-11,7711.7
10,2025-06-12,7579.37
10,2025-06-13,6884.84
10,2025-06-14,6725.06
10,2025-06-15,6442.2
10,2025-06-16,7232.14
10,2025-06-17,6837.7
10,2025-06-18,6667.77
10,2025-06-19,6612.84
10,2025-06-20,7638.35
10,2025-06-21,7336.49
10,2025-06-22,7783.67
10,2025-06-23,7048.1
10,2025-06-24,6764.99
10,2025-06-25,6692.98
10,2025-06-26,6133.69
10,2025-06-27,5979.85
10,2025-06-28,6891.99
10,2025-06-29,6102.12
10,2025-06-30,6678.45
10,2025-07-01,7122.97
10,2025-07-02,6164.81
10,2025-07-03,7526.28
10,2025-07-04,5943.89
10,2025-07-05,6936.75
10,2025-07-06,6617.13
10,2025-07-07,6980.45
10,2025-07-08,5777.42
10,2025-07-09,7481.8
10,2025-07-10,6198.4
10,2025-07-11,6599.54
10,2025-07-12,6953.29
10,2025-07-13,5905.29
10,2025-07-14,6586.11
10,2025-07-15,5771.03
10,2025-07-16,6807.7
10,2025-07-17,5725.48
10,2025-07-18,6087.88
10,2025-07-19,6190.25
10,2025-07-20,6392.94
10,2025-07-21,6931.98
10,2025-07-22,5746.8
10,2025-07-23,6476.84
10,2025-07-24,6841.44
10,2025-07-25,5961.95
10,2025-07-26,5600.31
10,2025-07-27,5025.29
10,2025-07-28,6682.02
10,2025-07-29,5668.84
10,2025-07-30,5295.73
10,2025-07-31,5109.24
10,2025-08-01,5249.51
10,2025-08-02,6101.42
10,2025-08-03,6138.13
10,2025-08-04,5929.37
10,2025-08-05,5671.21
10,2025-08-06,5031.64
10,2025-08-07,5240.46
10,2025-08-08,5052.0
10,2025-08-09,5773.18
10,2025-08-10,5030.33
10,2025-08-11,5163.22
10,2025-08-12,5374.47
10,2025-08-13,4707.46
10,2025-08-14,5432.54
10,2025-08-15,5345.43
10,2025-08-16,5880.19
10,2025-08-17,5000.35
10,2025-08-18,4777.55
10,2025-08-19,5153.43
10,2025-08-20,4828.44
10,2025-08-21,5291.39
10,2025-08-22,4474.47
10,2025-08-23,4985.07
10,2025-08-24,4833.5
10,2025-08-25,5440.55
10,2025-08-26,4851.07
10,2025-08-27,4452.91
10,2025-08-28,5071.93
10,2025-08-29,5271.15
10,2025-08-30,5013.29
10,2025-08-31,4859.84
10,2025-09-01,4821.66
10,2025-09-02,5127.41
10,2025-09-03,4707.39
10,2025-09-04,4922.1
10,2025-09-05,5345.02
10,2025-09-06,4506.43
10,2025-09-07,5000.78
10,2025-09-08,4290.38
10,2025-09-09,5087.18
10,2025-09-10,4595.23
10,2025-09-11,5381.48
10,2025-09-12,4379.31
10,2025-09-13,5132.29
10,2025-09-14,5431.75
10,2025-09-15,4532.82
10,2025-09-16,4592.34
10,2025-09-17,4553.16
10,2025-09-18,4727.22
10,2025-09-19,5115.4
10,2025-09-20,4683.47
10,2025-09-21,4461.35
10,2025-09-22,4105.23
10,2025-09-23,5518.37
10,2025-09-24,5544.62
10,2025-09-25,5102.95
10,2025-09-26,4564.61
10,2025-09-27,5170.34
10,2025-09-28,5246.59
10,2025-09-29,4775.77
10,2025-09-30,4889.97
10,2025-10-01,5353.45
10,2025-10-02,4233.58
10,2025-10-03,5262.74
10,2025-10-04,4753.77
10,2025-10-05,4441.68
10,2025-10-06,4475.43
10,2025-10-07,4542.16
10,2025-10-08,4409.84
10,2025-10-09,5578.1
10,2025-10-10,5081.59
10,2025-10-11,5310.39
10,2025-10-12,5118.7
10,2025-10-13,4927.49
10,2025-10-14,4938.44
10,2025-10-15,4758.87
10,2025-10-16,4797.39
10,2025-10-17,4373.54
10,2025-10-18,5363.45
10,2025-10-19,4227.0
10,2025-10-20,4533.17
10,2025-10-21,5760.09
10,2025-10-22,5024.95
10,2025-10-23,5051.38
10,2025-10-24,5245.27
10,2025-10-25,4385.16
10,2025-10-26,4453.67
10,2025-10-27,4845.33
10,2025-10-28,4672.18
10,2025-10-29,5018.29
10,2025-10-30,5258.02
10,2025-10-31,5638.67
10,2025-11-01,5418.57
10,2025-11-02,4696.66
10,2025-11-03,4963.56
10,2025-11-04,4866.39
10,2025-11-05,4728.74
10,2025-11-06,4649.19
10,2025-11-07,5868.82
10,2025-11-08,5200.19
10,2025-11-09,5119.18
10,2025-11-10,5432.6
10,2025-11-11,5471.73
10,2025-11-12,5737.01
10,2025-11-13,4969.75
10,2025-11-14,5473.73
10,2025-11-15,4934.06
10,2025-11-16,5260.22
10,2025-11-17,5385.63
10,2025-11-18,5447.95
10,2025-11-19,5449.6
10,2025-11-20,5770.58
10,2025-11-21,5183.86
10,2025-11-22,5544.73
10,2025-11-23,5153.91
10,2025-11-24,6796.33
10,2025-11-25,5127.46
10,2025-11-26,5242.72
10,2025-11-27,5970.74
10,2025-11-28,5407.71
10,2025-11-29,6020.82
10,2025-11-30,5716.38
10,2025-12-01,5488.28
10,2025-12-02,5352.42
10,2025-12-03,5358.87
10,2025-12-04,5564.2
10,2025-12-05,5688.89
10,2025-12-06,5408.86
10,2025-12-07,5768.94
10,2025-12-08,5333.67
10,2025-12-09,6226.04
10,2025-12-10,6343.82
10,2025-12-11,5589.23
10,2025-12-12,5587.41
10,2025-12-13,6060.66
10,2025-12-14,6609.76
10,2025-12-15,6745.9
10,2025-12-16,5376.14
10,2025-12-17,6572.36
10,2025-12-18,6079.69
10,2025-12-19,6116.27
10,2025-12-20,6413.2
10,2025-12-21,5953.48
10,2025-12-22,6764.88
10,2025-12-23,6958.43
10,2025-12-24,7007.98
10,2025-12-25,5372.55
10,2025-12-26,6213.7
10,2025-12-27,5373.52
10,2025-12-28,5994.76
10,2025-12-29,5183.49
10,2025-12-30,6673.59
10,2025-12-31,6583.02
